gdb_id,smiles,canonical_smiles,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,logp_scaled,tpsa_scaled,kmeans_cluster
450,O=C1CCCO1,O=C1CCCO1,86.09,0.3234,26.3,0,2,0,-4.84766879022631,0.025993430586118003,0
451,O=C1CCOC1,O=C1CCOC1,86.09,-0.0242,26.3,0,2,0,-4.84766879022631,-0.32137231932727683,0
452,O=C1COCO1,O=C1COCO1,88.062,-0.4827,35.53,0,3,0,-4.587009082874627,-0.7795633329500947,0
453,O=C1NCCN1,O=C1NCCN1,86.09400000000001,-0.7008000000000001,41.13,2,1,0,-4.847140068710383,-0.9975163538249839,0
454,O=C1NCCO1,O=C1NCCO1,87.078,-0.27380000000000004,38.33,1,2,0,-4.717074575792505,-0.5708041121304511,0
455,O=C1OCCO1,O=C1OCCO1,88.062,0.1532,35.53,0,3,0,-4.587009082874627,-0.14409187043591826,0
456,CC1=CCCC1,CC1=CCCC1,82.14600000000002,2.1166,0.0,0,0,0,-5.368988204929674,1.8179849804845631,0
457,CC1=CCOC1,CC1=CCOC1,84.11800000000001,0.9629,9.23,0,1,0,-5.1083284975779915,0.6650624670349558,0
458,CC1=NCCO1,CC1=NCCO1,85.106,0.43500000000000005,21.59,0,2,0,-4.977734283144189,0.1375182225606142,0
459,CC1CC=CC1,CC1CC=CC1,82.146,1.9725,0.0,0,0,0,-5.368988204929676,1.6739820904888203,0
460,CC1CN=CO1,CC1CN=CO1,85.10599999999998,0.4334,21.59,0,2,0,-4.977734283144191,0.13591930081187584,0
461,OC1CC=CC1,OC1CC=CC1,84.118,0.6973,20.23,1,1,0,-5.108328497577993,0.39964145674439855,0
462,CC1C=CCC1,CC1C=CCC1,82.14600000000002,1.9725,0.0,0,0,0,-5.368988204929674,1.6739820904888203,0
463,CC1COC=N1,CC1COC=N1,85.106,0.4334,21.59,0,2,0,-4.977734283144189,0.13591930081187584,0
464,CC1C=CCO1,CC1C=CCO1,84.11800000000001,0.9613,9.23,0,1,0,-5.1083284975779915,0.6634635452862173,0
465,OC1C=CCC1,OC1C=CCC1,84.11800000000001,0.6972999999999999,20.23,1,1,0,-5.1083284975779915,0.39964145674439844,0
466,CC1CCCC1,CC1CCCC1,84.162,2.1965000000000003,0.0,0,0,0,-5.102512560902802,1.8978311353121822,0
467,CC1CCCO1,CC1CCCO1,86.134,1.1853,9.23,0,1,0,-4.841852853551121,0.8873125901095787,0
468,CC1CCOC1,CC1CCOC1,86.134,1.0428,9.23,0,1,0,-4.841852853551121,0.7449086218625742,0
469,CC1COCO1,CC1COCO1,88.106,0.3792,18.46,0,2,0,-4.581193146199438,0.08175582657336604,0
470,CC1OCCO1,CC1OCCO1,88.106,0.3792,18.46,0,2,0,-4.581193146199438,0.08175582657336604,0
471,OC1CCCC1,OC1CCCC1,86.134,0.9213,20.23,1,1,0,-4.841852853551121,0.62349050156776,0
472,OC1CCOC1,OC1CCOC1,88.106,-0.23239999999999994,29.46,1,2,0,-4.581193146199438,-0.5294320118818476,0
473,CC1C(C)C1C,CC1C(C)C1C,84.16199999999999,1.9082999999999999,0.0,0,0,0,-5.102512560902804,1.6098253553206963,0
474,CC1C(C)C1O,CC1C(C)C1O,86.13399999999999,0.6331,20.23,1,1,0,-4.8418528535511225,0.3354847215762744,0
475,CC1C(C)N1C,CC1C(C)N1C,85.15,0.7088,3.01,0,1,0,-4.971918346468998,0.411133706813455,0
476,CC1C(O)C1O,CC1C(O)C1O,88.106,-0.6421,40.46,2,2,0,-4.581193146199438,-0.9388559121681475,0
477,OC1C(O)C1O,OC1C(O)C1O,90.07799999999999,-1.9173000000000002,60.69,3,3,0,-4.3205334388477565,-2.2131965459125693,1
478,CC12CCC1C2,CC12CCC1C2,82.146,1.8064,0.0,0,0,0,-5.368988204929676,1.5079940264479261,0
479,CC12CC1CO2,CC12CC1CO2,84.11800000000001,0.7952,9.23,0,1,0,-5.1083284975779915,0.49747548124532304,0
480,CC12COC1C2,CC12COC1C2,84.118,0.7952,9.23,0,1,0,-5.108328497577993,0.49747548124532304,0
481,CC12CCC1O2,CC12CCC1O2,84.118,0.9377,12.53,0,1,0,-5.108328497577993,0.6398794494923274,0
482,OC12CCC1C2,OC12CCC1C2,84.118,0.5312,20.23,1,1,0,-5.108328497577993,0.2336533927035042,0
483,OC12COC1C2,OC12COC1C2,86.08999999999999,-0.48,29.46,1,2,0,-4.847668790226312,-0.7768651524990989,0
484,C#CC#CC#C,C#CC#CC#C,74.08199999999998,0.2562,0.0,0,0,0,-6.4348907810371685,-0.04116128286089047,0
485,C#CC#CC#N,C#CC#CC#N,75.07,0.14658,23.79,0,1,0,-6.304296566603362,-0.15070740917132297,0
486,N#CC#CC#N,N#CC#CC#N,76.05799999999999,0.03696,47.58,0,2,0,-6.173702352169557,-0.26025353548175545,0
487,C#CCCC#C,C#CCCC#C,78.11399999999999,1.033,0.0,0,0,1,-5.901939492983422,0.7351152261515521,0
488,C#CCCC#N,C#CCCC#N,79.102,0.9233799999999999,23.79,0,1,1,-5.7713452785496155,0.6255690998411195,0
489,N#CCCC#N,N#CCCC#N,80.09,0.81376,47.58,0,2,1,-5.640751064115811,0.5160229735306873,0
490,C#CC#CC=O,C#CC#CC=O,78.07,-0.17810000000000004,17.07,0,1,0,-5.907755429658612,-0.47516860503404174,0
491,N#CC#CC=O,N#CC#CC=O,79.05799999999999,-0.28772000000000003,40.86,0,2,0,-5.777161215224806,-0.5847147313444743,0
492,O=CC#CC=O,O=CC#CC=O,82.05799999999998,-0.6124,34.14,0,2,0,-5.3806200782800575,-0.909175927207193,0
493,C#CCOC=N,C#CCOC=N,83.08999999999999,0.24327000000000004,33.08,1,2,2,-5.244209927171062,-0.05408256924288177,0
494,N#CCOC=N,N#CCOC=N,84.07799999999999,0.13365,56.87,1,3,2,-5.113615712737258,-0.16362869555331433,1
495,C#CCCC=O,C#CCCC=O,82.10199999999999,0.5987,17.07,0,1,2,-5.374804141604867,0.30110790397840104,0
496,N#CCCC=O,N#CCCC=O,83.08999999999999,0.48908,40.86,0,2,2,-5.244209927171062,0.19156177766796856,0
497,C#CCNC=O,C#CCNC=O,83.08999999999999,-0.6344000000000001,29.1,1,1,2,-5.244209927171062,-0.9311611012523446,0
498,N#CCNC=O,N#CCNC=O,84.07799999999999,-0.7440200000000001,52.89,1,2,2,-5.113615712737258,-1.0407072275627771,0
499,C#CCOC=O,C#CCOC=O,84.07399999999998,-0.20740000000000003,26.3,0,2,2,-5.114144434253185,-0.5044488595578118,0
500,N#CCOC=O,N#CCOC=O,85.06199999999998,-0.3170200000000001,50.089999999999996,0,3,2,-4.98355021981938,-0.6139949858682444,0
501,N=COCC=O,N=COCC=O,87.07799999999999,-0.19103000000000003,50.15,1,3,3,-4.717074575792507,-0.48808989141603304,1
502,O=CCCC=O,O=CCCC=O,86.08999999999999,0.1644,34.14,0,2,3,-4.847668790226312,-0.1328994181947502,0
503,O=CCNC=O,O=CCNC=O,87.07799999999999,-1.0687,46.17,1,2,3,-4.717074575792507,-1.3651684234254957,1
504,O=CCOC=O,O=CCOC=O,88.06199999999998,-0.6416999999999999,43.370000000000005,0,3,3,-4.587009082874629,-0.9384561817309629,0
505,CC#CC#CC,CC#CC#CC,78.11399999999999,1.033,0.0,0,0,0,-5.901939492983422,0.7351152261515521,0
506,C#CCC#CC,C#CCC#CC,78.11399999999999,1.033,0.0,0,0,0,-5.901939492983422,0.7351152261515521,0
507,CC#CCC#N,CC#CCC#N,79.102,0.92338,23.79,0,1,0,-5.7713452785496155,0.6255690998411197,0
508,CC#CCC=O,CC#CCC=O,82.10199999999999,0.5987,17.07,0,1,1,-5.374804141604867,0.30110790397840104,0
509,CN=CNC=O,CN=CNC=O,86.094,-0.6095000000000002,41.46,1,2,2,-4.8471400687103845,-0.9062778815376049,0
510,CN=COC=O,CN=COC=O,87.07799999999999,-0.1825000000000001,38.66,0,3,2,-4.717074575792507,-0.4795656398430721,0
511,C#CC#CCC,C#CC#CCC,78.11399999999999,1.033,0.0,0,0,0,-5.901939492983422,0.7351152261515521,0
512,CCC#CC#N,CCC#CC#N,79.10199999999999,0.9233799999999999,23.79,0,1,0,-5.771345278549617,0.6255690998411195,0
513,C#CC#CCO,C#CC#CCO,80.08599999999998,-0.3847,20.23,1,1,0,-5.64127978563174,-0.6816293758398742,0
514,N#CC#CCO,N#CC#CCO,81.07399999999998,-0.49432,44.019999999999996,1,2,0,-5.510685571197936,-0.7911755021503066,0
515,CCC#CC=O,CCC#CC=O,82.10199999999998,0.5987,17.07,0,1,0,-5.374804141604868,0.30110790397840104,0
516,O=CC#CCO,O=CC#CCO,84.07399999999998,-0.819,37.3,1,2,0,-5.114144434253185,-1.1156366980130255,0
517,CCC#CCC,CCC#CCC,82.14599999999999,1.8098,0.0,0,0,0,-5.3689882049296775,1.511391735163995,0
518,CCC#CCO,CCC#CCO,84.11799999999998,0.39209999999999995,20.23,1,1,0,-5.108328497577995,0.09464713317256851,0
519,OCC#CCO,OCC#CCO,86.08999999999999,-1.0256,40.46,2,2,0,-4.847668790226312,-1.322097468818858,1
520,CCN=COC,CCN=COC,87.122,0.681,21.59,0,2,2,-4.7112586391173155,0.38335244142912717,0
521,CC#CCCO,CC#CCCO,84.118,0.39210000000000006,20.23,1,1,1,-5.108328497577993,0.09464713317256862,0
522,CC#CCCC,CC#CCCC,82.146,1.8098,0.0,0,0,1,-5.368988204929676,1.511391735163995,0
523,CC#CCOC,CC#CCOC,84.118,0.6561,9.23,0,1,1,-5.108328497577993,0.35846922171438744,0
524,CCOC=NC,CCOC=NC,87.122,0.681,21.59,0,2,2,-4.7112586391173155,0.38335244142912717,0
525,C#CCCCC,C#CCCCC,82.146,1.8098,0.0,0,0,2,-5.368988204929676,1.511391735163995,0
526,CCCCC#N,CCCCC#N,83.134,1.70018,23.79,0,1,2,-5.238393990495871,1.4018456088535625,0
527,CCNCC#N,CCNCC#N,84.122,0.11947999999999998,35.82,1,2,2,-5.107799776062066,-0.17778914629057788,0
528,C#CCOCC,C#CCOCC,84.118,0.6561,9.23,0,1,2,-5.108328497577993,0.35846922171438744,0
529,CCOCC#N,CCOCC#N,85.10600000000001,0.5464800000000001,33.019999999999996,0,2,2,-4.977734283144187,0.248923095403955,0
530,C#CCCOC,C#CCCOC,84.118,0.6561,9.23,0,1,2,-5.108328497577993,0.35846922171438744,0
531,COCCC#N,COCCC#N,85.10600000000001,0.5464800000000001,33.019999999999996,0,2,2,-4.977734283144187,0.248923095403955,0
532,C#CCCCO,C#CCCCO,84.118,0.39209999999999995,20.23,1,1,2,-5.108328497577993,0.09464713317256851,0
533,N#CCCCO,N#CCCCO,85.106,0.28248,44.019999999999996,1,2,2,-4.977734283144189,-0.01489899313786393,0
534,CCCCC=O,CCCCC=O,86.13399999999999,1.3755,17.07,0,1,3,-4.8418528535511225,1.0773844129908436,0
535,CCCNC=O,CCCNC=O,87.12199999999999,0.14239999999999992,29.1,1,1,3,-4.711258639117317,-0.15488459223990184,0
536,CCCOC=O,CCCOC=O,88.10599999999998,0.5694,26.3,0,2,3,-4.58119314619944,0.271827649454631,0
537,CCOCC=O,CCOCC=O,88.106,0.2218,26.3,0,2,3,-4.581193146199438,-0.07553810045876382,0
538,COCCC=O,COCCC=O,88.106,0.2218,26.3,0,2,3,-4.581193146199438,-0.07553810045876382,0
539,O=CCCCO,O=CCCCO,88.106,-0.04219999999999996,37.3,1,2,3,-4.581193146199438,-0.3393601890005826,0
540,O=CNCCO,O=CNCCO,89.094,-1.2753000000000003,49.33,2,2,3,-4.450598931765634,-1.5716291942313285,1
541,N=COCCO,N=COCCO,89.094,-0.3976300000000001,53.31,2,3,3,-4.450598931765634,-0.6945506622218656,1
542,O=COCCO,O=COCCO,90.07799999999999,-0.8483,46.53,1,3,3,-4.3205334388477565,-1.1449169525367955,1
543,CCCCCC,CCCCCC,86.178,2.5866000000000007,0.0,0,0,3,-4.836036916875931,2.287668244176438,0
544,CCCCCO,CCCCCO,88.14999999999999,1.1689,20.23,1,1,3,-4.575377209524249,0.8709236421850113,0
545,CCCCOC,CCCCOC,88.14999999999999,1.4329,9.23,0,1,3,-4.575377209524249,1.13474573072683,0
546,CCCOCC,CCCOCC,88.14999999999999,1.4329,9.23,0,1,3,-4.575377209524249,1.13474573072683,0
547,CCOCCO,CCOCCO,90.122,0.015200000000000047,29.46,1,2,3,-4.314717502172565,-0.2819988712645962,0
548,COCCCO,COCCCO,90.122,0.015200000000000047,29.46,1,2,3,-4.314717502172565,-0.2819988712645962,0
549,COCCOC,COCCOC,90.122,0.2792,18.46,0,2,3,-4.314717502172565,-0.01817678272277744,0
550,OCCCCO,OCCCCO,90.122,-0.24880000000000008,40.46,2,2,3,-4.314717502172565,-0.5458209598064152,1
551,C#CC1CCC1,C#CC1CCC1,80.13000000000001,1.4197,0.0,0,0,0,-5.6354638489565465,1.1215546262997391,0
552,C#CC1CCO1,C#CC1CCO1,82.102,0.4085,9.23,0,1,0,-5.374804141604865,0.11103608109713607,0
553,C#CC1COC1,C#CC1COC1,82.102,0.266,9.23,0,1,0,-5.374804141604865,-0.03136788714986837,0
554,N#CC1CCC1,N#CC1CCC1,81.11800000000001,1.3100800000000001,23.79,0,1,0,-5.504869634522742,1.0120084999893069,0
555,N#CC1CCN1,N#CC1CCN1,82.10600000000001,-0.12811999999999996,35.82,1,2,0,-5.374275420088938,-0.4252222869078291,0
556,N#CC1CCO1,N#CC1CCO1,83.09,0.29888,33.019999999999996,0,2,0,-5.2442099271710605,0.001489954786703574,0
557,N#CC1COC1,N#CC1COC1,83.09,0.15637999999999996,33.019999999999996,0,2,0,-5.2442099271710605,-0.14091401346030094,0
558,O=CC1CCC1,O=CC1CCC1,84.11800000000001,0.9854,17.07,0,1,1,-5.1083284975779915,0.6875473041265879,0
559,O=CC1CCO1,O=CC1CCO1,86.09,-0.025800000000000045,26.3,0,2,1,-4.84766879022631,-0.32297124107601516,0
560,O=CC1COC1,O=CC1COC1,86.09,-0.1683,26.3,0,2,1,-4.84766879022631,-0.4653752093230196,0
561,O=CN1CCC1,O=CN1CCC1,85.10600000000001,-0.15149999999999997,20.310000000000002,0,1,1,-4.977734283144187,-0.4485865309612675,0
562,CN=C1CCO1,CN=C1CCO1,85.106,0.43500000000000005,21.59,0,2,0,-4.977734283144189,0.1375182225606142,0
563,CCC1CCC1,CCC1CCC1,84.162,2.1965000000000003,0.0,0,0,1,-5.102512560902802,1.8978311353121822,0
564,CCC1CCO1,CCC1CCO1,86.134,1.1853,9.23,0,1,1,-4.841852853551121,0.8873125901095787,0
565,CCC1COC1,CCC1COC1,86.134,1.0428,9.23,0,1,1,-4.841852853551121,0.7449086218625742,0
566,COC1CCC1,COC1CCC1,86.13400000000001,1.1853,9.23,0,1,1,-4.841852853551118,0.8873125901095787,0
567,COC1COC1,COC1COC1,88.10600000000001,0.03159999999999996,18.46,0,2,1,-4.581193146199436,-0.2656099233400288,0
568,OCC1CCC1,OCC1CCC1,86.13400000000001,0.7787999999999999,20.23,1,1,1,-4.841852853551118,0.4810865333207554,0
569,OCC1CCO1,OCC1CCO1,88.10600000000001,-0.23239999999999994,29.46,1,2,1,-4.581193146199436,-0.5294320118818476,0
570,OCC1COC1,OCC1COC1,88.10600000000001,-0.3749,29.46,1,2,1,-4.581193146199436,-0.6718359801288522,0
571,C#CCC1CC1,C#CCC1CC1,80.13000000000001,1.4197,0.0,0,0,1,-5.6354638489565465,1.1215546262997391,0
572,C#CCC1CO1,C#CCC1CO1,82.102,0.4085,12.53,0,1,1,-5.374804141604865,0.11103608109713607,0
573,C#CCN1CC1,C#CCN1CC1,81.118,-0.06479999999999997,3.01,0,1,1,-5.504869634522744,-0.36194495870151105,0
574,N#CCC1CC1,N#CCC1CC1,81.11800000000001,1.3100800000000001,23.79,0,1,1,-5.504869634522742,1.0120084999893069,0
575,N#CCC1CN1,N#CCC1CN1,82.10600000000001,-0.12811999999999996,45.730000000000004,1,2,1,-5.374275420088938,-0.4252222869078291,0
576,N#CCC1CO1,N#CCC1CO1,83.09,0.29888,36.32,0,2,1,-5.2442099271710605,0.001489954786703574,0
577,N#CCN1CC1,N#CCN1CC1,82.106,-0.17442000000000002,26.799999999999997,0,2,1,-5.3742754200889395,-0.4714910850119436,0
578,N=COC1CC1,N=COC1CC1,85.10600000000001,0.77247,33.08,1,2,2,-4.977734283144187,0.4747607991523096,0
579,O=CCC1CC1,O=CCC1CC1,84.11800000000001,0.9854,17.07,0,1,2,-5.1083284975779915,0.6875473041265879,0
580,O=CCC1CN1,O=CCC1CN1,85.10600000000001,-0.45280000000000004,39.010000000000005,1,2,2,-4.977734283144187,-0.7496834827705479,0
581,O=CCC1CO1,O=CCC1CO1,86.09,-0.025800000000000045,29.6,0,2,2,-4.84766879022631,-0.32297124107601516,0
582,O=CCN1CC1,O=CCN1CC1,85.106,-0.4990999999999999,20.08,0,2,2,-4.977734283144189,-0.7959522808746623,0
583,O=CNC1CC1,O=CNC1CC1,85.10600000000001,-0.1052000000000004,29.1,1,1,2,-4.977734283144187,-0.40231773285715344,0
584,O=COC1CC1,O=COC1CC1,86.09,0.3218,26.3,0,2,2,-4.84766879022631,0.02439450883737966,0
585,CC#CC1CC1,CC#CC1CC1,80.13000000000001,1.4197,0.0,0,0,0,-5.6354638489565465,1.1215546262997391,0
586,CC#CC1CN1,CC#CC1CN1,81.11800000000001,-0.018500000000000016,21.94,1,1,0,-5.504869634522742,-0.31567616059739667,0
587,CC#CC1CO1,CC#CC1CO1,82.102,0.4085,12.53,0,1,0,-5.374804141604865,0.11103608109713607,0
588,CCCC1CC1,CCCC1CC1,84.162,2.1965000000000003,0.0,0,0,2,-5.102512560902802,1.8978311353121822,0
589,CCCC1CO1,CCCC1CO1,86.134,1.1853,12.53,0,1,2,-4.841852853551121,0.8873125901095787,0
590,CCCN1CC1,CCCN1CC1,85.14999999999999,0.7120000000000001,3.01,0,1,2,-4.971918346469,0.4143315503109317,0
591,CCOC1CC1,CCOC1CC1,86.13400000000001,1.1853,9.23,0,1,2,-4.841852853551118,0.8873125901095787,0
592,COCC1CC1,COCC1CC1,86.13400000000001,1.0428000000000002,9.23,0,1,2,-4.841852853551118,0.7449086218625744,0
593,COCC1CN1,COCC1CN1,87.12200000000001,-0.3953999999999999,31.17,1,2,2,-4.711258639117314,-0.6923221650345615,0
594,COCC1CO1,COCC1CO1,88.10600000000001,0.03160000000000007,21.759999999999998,0,2,2,-4.581193146199436,-0.2656099233400287,0
595,OCCC1CC1,OCCC1CC1,86.13400000000001,0.7787999999999999,20.23,1,1,2,-4.841852853551118,0.4810865333207554,0
596,OCCC1CO1,OCCC1CO1,88.10600000000001,-0.23240000000000016,32.76,1,2,2,-4.581193146199436,-0.5294320118818479,0
597,OCCN1CC1,OCCN1CC1,87.122,-0.7057000000000002,23.240000000000002,1,2,2,-4.7112586391173155,-1.002413051680495,0
598,C#CC1CC1C,C#CC1CC1C,80.13,1.2755999999999998,0.0,0,0,0,-5.635463848956549,0.9775517363039962,0
599,CC1CC1C#N,CC1CC1C#N,81.11800000000001,1.16598,23.79,0,1,0,-5.504869634522742,0.8680056099935639,0
600,C#CC1NC1C,C#CC1NC1C,81.118,-0.020100000000000007,21.94,1,1,0,-5.504869634522744,-0.31727508234613494,0
601,CC1NC1C#N,CC1NC1C#N,82.10600000000001,-0.12972,45.730000000000004,1,2,0,-5.374275420088938,-0.4268212086565675,0
602,C#CC1OC1C,C#CC1OC1C,82.10199999999999,0.4069,12.53,0,1,0,-5.374804141604867,0.10943715934839779,0
603,CC1OC1C#N,CC1OC1C#N,83.09,0.29727999999999993,36.32,0,2,0,-5.2442099271710605,-0.00010896696203476789,0
604,C#CC1CN1C,C#CC1CN1C,81.118,-0.06640000000000001,3.01,0,1,0,-5.504869634522744,-0.3635438804502494,0
605,CN1CC1C#N,CN1CC1C#N,82.10600000000001,-0.17602000000000007,26.799999999999997,0,2,0,-5.374275420088938,-0.47309000676068197,0
606,C#CC1CC1O,C#CC1CC1O,82.10199999999999,0.00040000000000001146,20.23,1,1,0,-5.374804141604867,-0.2967888974404255,0
607,N#CC1CC1O,N#CC1CC1O,83.08999999999999,-0.10922000000000004,44.019999999999996,1,2,0,-5.244209927171062,-0.40633502375085806,0
608,CC1CC1C=O,CC1CC1C=O,84.118,0.8412999999999999,17.07,0,1,1,-5.108328497577993,0.5435444141308451,0
609,CC1CN1C=O,CC1CN1C=O,85.10599999999998,-0.1531,20.08,0,1,1,-4.977734283144191,-0.4501854527100058,0
610,CC1NC1C=O,CC1NC1C=O,85.106,-0.45440000000000014,39.010000000000005,1,2,1,-4.977734283144189,-0.7512824045192864,0
611,CC1OC1C=O,CC1OC1C=O,86.08999999999999,-0.02740000000000009,29.6,0,2,1,-4.847668790226312,-0.32457016282475354,0
612,CN1CC1C=O,CN1CC1C=O,85.106,-0.5007000000000001,20.08,0,2,1,-4.977734283144189,-0.7975512026234008,0
613,O=CC1CC1O,O=CC1CC1O,86.08999999999999,-0.4339,37.3,1,2,1,-4.847668790226312,-0.7307962196135768,0
614,CC1CC1CO,CC1CC1CO,86.134,0.6347,20.23,1,1,1,-4.841852853551121,0.3370836433250127,0
615,CC1NC1CO,CC1NC1CO,87.122,-0.6610000000000003,42.17,2,2,1,-4.7112586391173155,-0.957743175325119,1
616,CC1OC1CO,CC1OC1CO,88.106,-0.23400000000000004,32.76,1,2,1,-4.581193146199438,-0.531030933630586,0
617,CCC1CC1C,CCC1CC1C,84.16199999999999,2.0524,0.0,0,0,1,-5.102512560902804,1.753828245316439,0
618,CCC1CC1O,CCC1CC1O,86.13399999999999,0.7771999999999999,20.23,1,1,1,-4.8418528535511225,0.4794876115720171,0
619,CCC1CN1C,CCC1CN1C,85.14999999999999,0.7104,3.01,0,1,1,-4.971918346469,0.41273262856219334,0
620,CCC1OC1C,CCC1OC1C,86.13399999999999,1.1837,12.53,0,1,1,-4.8418528535511225,0.8857136683608404,0
621,CCN1CC1C,CCN1CC1C,85.14999999999999,0.7104,3.01,0,1,1,-4.971918346469,0.41273262856219334,0
622,CN1CC1CO,CN1CC1CO,87.122,-0.7073,23.240000000000002,1,2,1,-4.7112586391173155,-1.0040119734292332,0
623,COC1CC1C,COC1CC1C,86.134,1.0412,9.23,0,1,1,-4.841852853551121,0.7433097001138359,0
624,COC1CC1O,COC1CC1O,88.106,-0.23400000000000004,29.46,1,2,1,-4.581193146199438,-0.531030933630586,0
625,OCC1CC1O,OCC1CC1O,88.106,-0.6405000000000001,40.46,2,2,1,-4.581193146199438,-0.9372569904194094,1
626,CC(=O)C1CC1,CC(=O)C1CC1,84.11800000000001,0.9854,17.07,0,1,1,-5.1083284975779915,0.6875473041265879,0
627,CC(=O)C1CN1,CC(=O)C1CN1,85.10600000000001,-0.45280000000000004,39.010000000000005,1,2,1,-4.977734283144187,-0.7496834827705479,0
628,CC(=O)C1CO1,CC(=O)C1CO1,86.09,-0.025800000000000045,29.6,0,2,1,-4.84766879022631,-0.32297124107601516,0
629,CC(=O)N1CC1,CC(=O)N1CC1,85.10600000000001,-0.15149999999999997,20.08,0,1,0,-4.977734283144187,-0.4485865309612675,0
630,NC(=O)C1CC1,NC(=O)C1CC1,85.10600000000001,-0.1183000000000003,43.09,1,1,1,-4.977734283144187,-0.4154089046749482,0
631,NC(=O)C1CN1,NC(=O)C1CN1,86.09400000000001,-1.5565000000000002,65.03,2,2,1,-4.847140068710383,-1.852639691572084,1
632,NC(=O)C1CO1,NC(=O)C1CO1,87.078,-1.1295000000000002,55.620000000000005,1,2,1,-4.717074575792505,-1.4259274498775512,1
633,NC(=O)N1CC1,NC(=O)N1CC1,86.09400000000001,-0.6193,46.1,1,1,0,-4.847140068710383,-0.9160712772486268,0
634,CC(C)C1CC1,CC(C)C1CC1,84.162,2.0524,0.0,0,0,1,-5.102512560902802,1.753828245316439,0
635,CC(C)C1CO1,CC(C)C1CO1,86.134,1.0412,12.53,0,1,1,-4.841852853551121,0.7433097001138359,0
636,CC(C)N1CC1,CC(C)N1CC1,85.15,0.7104,3.01,0,1,1,-4.971918346468998,0.41273262856219334,0
637,CC(O)C1CC1,CC(O)C1CC1,86.13400000000001,0.7772,20.23,1,1,1,-4.841852853551118,0.4794876115720172,0
638,CC(O)C1CN1,CC(O)C1CN1,87.12200000000001,-0.6610000000000003,42.17,2,2,1,-4.711258639117314,-0.957743175325119,1
639,CC(O)C1CO1,CC(O)C1CO1,88.10600000000001,-0.23399999999999999,32.76,1,2,1,-4.581193146199436,-0.531030933630586,0
640,C1CC2(C1)CC2,C1CC2(C1)CC2,82.146,1.9505000000000001,0.0,0,0,0,-5.368988204929676,1.651996916443669,0
641,C1CC2(CC2)O1,C1CC2(CC2)O1,84.118,0.9393,9.23,0,1,0,-5.108328497577993,0.6414783712410658,0
642,C1CC12COC2,C1CC12COC2,84.118,0.7968,9.23,0,1,0,-5.108328497577993,0.49907440299406125,0
643,C1NC12COC2,C1NC12COC2,85.106,-0.6414000000000002,31.17,1,2,0,-4.977734283144189,-0.9381563839030748,0
644,C1CC2(C1)CO2,C1CC2(C1)CO2,84.118,0.9393,12.53,0,1,0,-5.108328497577993,0.6414783712410658,0
645,C1OCC12CO2,C1OCC12CO2,86.08999999999999,-0.21439999999999992,21.759999999999998,0,2,0,-4.847668790226312,-0.5114441422085417,0
646,C1=CC2CC1C2,C1=CC2CC1C2,80.13,1.5824,0.0,0,0,0,-5.635463848956549,1.2841449816245647,0
647,C1=CC2CC1O2,C1=CC2CC1O2,82.10199999999999,0.7137,9.23,0,1,0,-5.374804141604867,0.41603040466896607,0
648,C1CC2CC1C2,C1CC2CC1C2,82.146,1.8064,0.0,0,0,0,-5.368988204929676,1.5079940264479261,0
649,C1OC2CC1C2,C1OC2CC1C2,84.118,0.7952,9.23,0,1,0,-5.108328497577993,0.49747548124532304,0
650,C1CC2CC1O2,C1CC2CC1O2,84.118,0.9377,9.23,0,1,0,-5.108328497577993,0.6398794494923274,0
651,CC1C2CC1C2,CC1C2CC1C2,82.146,1.6622999999999999,0.0,0,0,0,-5.368988204929676,1.363991136452183,0
652,CC1C2CC1O2,CC1C2CC1O2,84.118,0.7936,9.23,0,1,0,-5.108328497577993,0.4958765594965847,0
653,OC1C2CC1C2,OC1C2CC1C2,84.118,0.3871,20.23,1,1,0,-5.108328497577993,0.0896505027077614,0
654,OC1C2CC1O2,OC1C2CC1O2,86.08999999999999,-0.48160000000000003,29.46,1,2,0,-4.847668790226312,-0.7784640742478373,0
655,C1=CCOCC1,C1=CCOCC1,84.118,0.9629,9.23,0,1,0,-5.108328497577993,0.6650624670349558,0
656,C1=CCCCC1,C1=CCCCC1,82.146,2.1166,0.0,0,0,0,-5.368988204929676,1.8179849804845631,0
657,C1=NCCCO1,C1=NCCCO1,85.106,0.43500000000000005,21.59,0,2,0,-4.977734283144189,0.1375182225606142,0
658,C1CCCCC1,C1CCCCC1,84.162,2.3406000000000002,0.0,0,0,0,-5.102512560902802,2.041834025307925,0
659,C1CCOCC1,C1CCOCC1,86.134,1.1869,9.23,0,1,0,-4.841852853551121,0.8889115118583171,0
660,C1COCCO1,C1COCCO1,88.106,0.03320000000000001,18.46,0,2,0,-4.581193146199438,-0.26401100159129043,0
661,C1COCOC1,C1COCOC1,88.106,0.3808,18.46,0,2,0,-4.581193146199438,0.08335474832210438,0
662,C1CC2CCC12,C1CC2CCC12,82.146,1.8064,0.0,0,0,0,-5.368988204929676,1.5079940264479261,0
663,C1CC2OCC12,C1CC2OCC12,84.118,0.7952,9.23,0,1,0,-5.108328497577993,0.49747548124532304,0
664,C1OC2COC12,C1OC2COC12,86.08999999999999,-0.21599999999999997,18.46,0,2,0,-4.847668790226312,-0.51304306395728,0
